point_id,site_id,sign_id,site_description,total_words,korean_in_hangul,korean_in_roman,english_in_hangul,english_in_roman,no_loan,type_loan,word_loan,no_loan_2,type_loan_2,words_loan_2,no_loan_3,type_loan_3,words_loan_3,kor_loan,kor_hier,kor_check,kor_size,eng_hier,eng_check,eng_size,other_hier,other_check,other_size,chinese,japanese,span,fren,arabic,viet,thai,turkish
11,231,,,1,,,,,,,,,,,,,,,FALSE,0,,FALSE,0,,FALSE,1,3,,,,1,,,,
11,232,,,4,1,1,,2,,,,,,,,,,,10,1,2,20,1,2,FALSE,0,,,,,,,,,
11,232,,,4,1,1,,2,,,,,,,,,,,10,1,2,20,1,2,FALSE,0,,,,,,,,,
11,232,,,4,1,1,,2,,,,,,,,,,,10,1,2,20,1,2,FALSE,0,,,,,,,,,
11,232,,,4,1,1,,2,,,,,,,,,,,10,1,2,20,1,2,FALSE,0,,,,,,,,,
11,233,,olive young ,3,,1,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
11,234,,,5,,,,5,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
11,234,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
11,235,,twosome place,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
11,235,,,4,2,,2,,,,,,,,,,,,FALSE,1,4,FALSE,0,,FALSE,0,,,,,,,,,
11,236,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
11,237,,kb,4,2,2,,,,,,,,,,,,,10,1,1,10,1,1,FALSE,0,,,,,,,,,
11,237,,gecko,8,,,,8,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
11,238,,movie poster,4,1,3,,,,,,,,,,,,,10,1,2,20,1,3,FALSE,0,,,,,,,,,
11,239,,,4,2,,,2,,,,,,,,,,,20,1,3,10,1,3,FALSE,0,,,,,,,,,
11,240,,,2,2,,,,,,,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
11,241,,,1,1,,,,,,,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
11,241,,,1,1,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
11,241,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
11,242,,,4,2,,,2,,,,,,,,,,,20,1,3,10,1,2,FALSE,0,,,,,,,,,
11,242,,,3,,1,,2,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
11,242,,,1,1,,,,,,,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
11,242,,,2,1,,,,1,1,exchange,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
11,243,,,2,2,,,,,,,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
11,243,,,1,1,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
11,243,,,2,2,,,,,,,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
11,243,,,1,1,,,,,,,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
11,244,,,2,,,,1,1,1,engineering,,,,,,,,10,1,3,10,1,3,FALSE,0,,,,,,,,,
11,245,,,2,1,,,1,,,,,,,,,,,10,1,1,20,1,3,FALSE,0,,,,,,,,,
11,246,,,3,2,,,1,,,,,,,,,,,10,1,2,20,1,3,FALSE,0,,,,,,,,,
11,246,,,1,1,,,,,,,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
11,246,,,1,1,,,,,,,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
11,247,,cave,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
11,247,,,5,,,,5,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
11,248,,,2,1,,,,,,,,,,,,,,20,1,4,FALSE,0,,10,1,1,1,,,,,,,
12,249,,,6,,,,6,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
12,249,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
12,249,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
12,249,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
12,249,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
12,250,,,3,2,,,,1,1,central,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
12,250,,,3,2,,,,1,1,central,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
12,250,,,3,3,,,,,,,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
12,250,,,3,3,,,,,,,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
12,250,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
12,250,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
12,250,,,6,2,,,,1,1,"new, town",,,,,,,,10,1,3,FALSE,0,,20,1,3,3,,,,,,,
12,251,,,5,,,,2,,,,,,,,,,,FALSE,0,,20,1,2,10,1,3,3,,,,,,,
12,252,,,7,2,,1,3,1,1,line,,,,,,,,10,1,2,20,1,3,FALSE,0,,,,,,,,,
12,252,,,2,2,,,,,,,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
12,252,,,12,,,,12,,,,,,,,,,,FALSE,0,,FALSE,1,4,FALSE,0,,,,,,,,,
12,252,,,16,16,,,,,,,,,,,,,,FALSE,1,4,FALSE,0,,FALSE,0,,,,,,,,,
12,252,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
12,252,,,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
12,252,,,3,,,,,,,,,,,,,,,FALSE,0,,FALSE,0,,FALSE,1,3,3,,,,,,,
12,252,,,5,2,,1,2,,,,,,,,,,,20,1,3,10,1,2,FALSE,0,,,,,,,,,
12,253,,,2,2,,,,,,,,,,,,,,FALSE,1,5,FALSE,0,,FALSE,0,,,,,,,,,
12,254,,,2,2,,,,,,,,,,,,,,FALSE,1,5,FALSE,0,,FALSE,0,,,,,,,,,
12,255,,,1,1,,,,,,,,,,,,,,FALSE,1,5,FALSE,0,,FALSE,0,,,,,,,,,
12,256,,,3,,,,2,,,,,,,,,,,FALSE,0,,20,1,4,10,1,3,,,,,1,,,
12,257,,,4,2,,,2,,,,,,,,,,,20,1,2,10,1,2,FALSE,0,,,,,,,,,
12,258,,billiard,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
12,257,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
12,259,1,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
12,259,1,,12,2,,,10,,,,,,,,,,,20,1,3,10,1,3,FALSE,0,,,,,,,,,
12,260,,pap johns,2,,,2,,,,,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
12,260,,,2,,,2,,,,,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
12,261,,thai massage,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
14,261,,,5,4,,,,1,1,couple,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
14,262,,,2,,,1,1,,,,,,,,,,,10,1,2,10,1,2,FALSE,0,,,,,,,,,
14,263,,,6,,,3,3,,,,,,,,,,,20,1,3,10,1,2,FALSE,0,,,,,,,,,
14,263,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
14,263,,,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
14,263,,,6,,,,6,,,,,,,,,,,FALSE,0,,FALSE,1,4,FALSE,0,,,,,,,,,
14,264,,,1,1,,,,,,,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
14,260,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
14,261,,,4,2,,,,1,1,first,1,2,service,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
14,262,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
14,263,,,6,,,,6,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
14,264,,,4,3,,,,,,,,,,,,,,20,1,2,FALSE,0,,10,1,1,1,,,,,,,
14,264,,,6,2,,,2,1,1,bacon,,,,,,,,30,1,2,20,1,2,10,1,1,1,,,,,,,
14,265,,,11,8,,,3,,,,,,,,,,,10,1,5,10,1,5,FALSE,0,,,,,,,,,
14,266,,,1,1,,,,,,,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
14,267,,,3,3,,,,,,,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
14,264,,,4,,,,4,,,,,,,,,,,FALSE,0,,FALSE,1,4,FALSE,0,,,,,,,,,
14,263,,,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,4,FALSE,0,,,,,,,,,
14,263,,,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
14,264,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
14,265,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
14,266,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
14,266,,,2,1,,1,,,,,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
14,264,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
14,265,,,12,9,,,3,,,,,,,,,,,10,1,5,10,1,5,FALSE,0,,,,,,,,,
14,266,,,8,4,,,4,,,,,,,,,,,10,1,5,20,1,5,FALSE,0,,,,,,,,,
14,267,,,8,6,,,,2,1,"car, center",,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
14,267,,,11,10,,,,1,1,oil,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
14,267,,,3,3,,,,,,,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
14,267,,,3,1,,,,2,1,"car, center",,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
14,268,,,2,2,,,,,,,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
14,268,,,1,1,,,,,,,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
14,269,,,12,,,,6,,,,,,,,,,,FALSE,0,,10,1,3,10,1,3,6,,,,,,,
58,270,,,4,,,,4,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
58,270,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
58,270,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
58,271,,,2,2,,,,,,,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
58,271,,,2,2,,,,,,,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
58,272,,,3,1,,,,2,1,"world, town",,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
58,273,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
58,273,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
58,273,,,4,,,,2,,,,,,,,,,,FALSE,0,,20,1,3,10,1,2,,,2,,,,,
58,273,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
58,273,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
58,273,,,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
58,274,,,5,5,,,,,,,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
58,275,,,5,4,,,,1,1,home,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
58,276,,,13,12,,,,,,,,,,,,,,10,1,3,FALSE,0,,10,1,3,,,1,,,,,
58,277,,,5,,,,5,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
58,277,,,6,2,,,4,,,,,,,,,,,10,1,3,10,1,3,FALSE,0,,,,,,,,,
58,277,,,5,,,,5,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
58,278,,,2,2,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
58,278,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
58,279,,ny,5,1,,1,2,,,,,,,,,,,20,1,2,10,1,2,30,1,2,,,,1,,,,
58,280,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
58,280,,,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
58,280,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
58,280,,,6,,,,6,,,,,,,,,,,FALSE,0,,FALSE,1,4,FALSE,0,,,,,,,,,
58,280,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
58,281,,,9,,,,9,,,,,,,,,,,FALSE,0,,FALSE,1,4,FALSE,0,,,,,,,,,
58,282,,,6,,,,6,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
58,283,,,5,,,,,,,,,,,,,,,FALSE,0,,FALSE,0,,FALSE,1,2,,,5,,,,,
58,283,,,3,,3,,,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
58,283,,,2,2,,,,,,,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
58,283,,,4,4,,,,,,,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
58,283,,,5,,,,5,,,,,,,,,,,FALSE,0,,FALSE,1,4,FALSE,0,,,,,,,,,
58,284,,,3,1,1,,,,,,,,,,,,,20,1,4,10,1,3,10,1,3,1,,,,,,,
58,285,,,9,9,,,,,,,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
58,286,,,2,,,,,,,,,,,,,,,FALSE,0,,FALSE,0,,FALSE,1,2,,,2,,,,,
58,286,,,1,,,,,,,,,,,,,,,FALSE,0,,FALSE,0,,FALSE,1,2,,,1,,,,,
58,287,,,2,,,,,2,1,"world, town",,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
58,287,,,4,,,,,4,1,"organ, keyboard, guitar, accordion",,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
58,288,,,6,1,,,3,2,1,"world, town",,,,,,,,10,1,2,20,1,4,FALSE,0,,,,,,,,,
58,289,,,6,6,,,,,,,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
58,290,,,8,,,,4,,,,,,,,,,,FALSE,0,,10,1,,20,1,3,,,4,,,,,
58,291,,,3,,,,,,,,,,,,,,,FALSE,0,,FALSE,0,,FALSE,1,2,,,3,,,,,
58,291,,,3,,,,,,,,,,,,,,,FALSE,0,,FALSE,0,,FALSE,1,2,,,3,,,,,
58,292,,,4,,,,,,,,,,,,,,,FALSE,0,,FALSE,0,,FALSE,1,2,,,4,,,,,
58,292,,,21,,,,4,,,,,,,,,,,FALSE,0,,10,1,4,10,1,4,,,17,,,,,
58,292,,,6,,,,,,,,,,,,,,,FALSE,0,,FALSE,0,,FALSE,1,4,,,6,,,,,
58,293,,,6,,,,,,,,,,,,,,,FALSE,0,,FALSE,0,,FALSE,1,4,,,6,,,,,
58,293,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
58,293,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
58,293,,,6,,,,,,,,,,,,,,,FALSE,0,,FALSE,0,,FALSE,1,3,,,6,,,,,
58,294,,,3,,,,1,,,,,,,,,,,FALSE,0,,20,1,1,10,1,4,,,2,,,,,
58,294,,,4,,,,,,,,,,,,,,,FALSE,0,,FALSE,0,,FALSE,1,,,,4,,,,,
58,294,,,4,,,,1,,,,,,,,,,,FALSE,0,,20,1,3,10,1,1,,,3,,,,,
58,294,,,4,,,,,,,,,,,,,,,FALSE,0,,FALSE,0,,FALSE,1,3,,,4,,,,,
59,295,,,14,,,,14,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
59,296,,,16,,,,16,,,,,,,,,,,FALSE,0,,FALSE,1,4,FALSE,0,,,,,,,,,
59,297,,haksan,6,1,1,,4,,,,,,,,,,,10,1,1,20,1,3,FALSE,0,,,,,,,,,
59,297,,,4,1,,,3,,,,,,,,,,,20,1,3,10,1,2,FALSE,0,,,,,,,,,
59,298,,,2,,,,1,,,,,,,,,,,FALSE,0,,10,1,1,10,1,1,,,1,,,,,
59,298,,,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
59,299,,,3,,,,,,,,,,,,,,,FALSE,0,,FALSE,0,,FALSE,1,3,,,3,,,,,
60,299,,,3,,,,1,,,,,,,,,,,FALSE,0,,10,1,1,10,1,1,,,2,,,,,
60,297,,,4,1,,,3,,,,,,,,,,,20,1,3,10,1,2,FALSE,0,,,,,,,,,
60,297,,,5,,1,,4,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
60,297,,,2,1,,,1,,,,,,,,,,,10,1,2,10,1,2,FALSE,0,,,,,,,,,
60,300,,,4,,,,,,,,,,,,,,,FALSE,0,,FALSE,0,,FALSE,1,3,,,4,,,,,
60,301,,,4,1,,,1,2,1,"café, karaoke",,,,,,,,10,1,2,10,1,3,FALSE,0,,,,,,,,,
60,302,,8th street,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
60,303,,aca grill,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
60,304,,potato sack,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
60,305,,moongchi,2,2,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
60,306,,elvin,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
60,307,,mandarin house,4,,,,2,,,,,,,,,,,FALSE,0,,20,1,2,10,1,1,2,,,,,,,
60,308,,hotdog,3,2,,,,1,1,hotdog,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
60,309,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
60,310,,,4,,,,4,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
60,304,,potato sack,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
60,305,,moongchi,2,2,,,,,,,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
60,311,,cigarette king,6,4,,,2,,,,,,,,,,,20,1,3,10,1,1,FALSE,0,,,,,,,,,
60,305,,moongchi,4,4,,,,,,,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
60,304,,potato sack,4,,,,4,,,,,,,,,,,FALSE,0,,FALSE,1,4,FALSE,0,,,,,,,,,
60,303,,aca grill,4,,,,2,,,,,,,,,,,FALSE,0,,10,1,3,10,1,3,,,2,,,,,
60,303,,aca grill,4,,,,2,,,,,,,,,,,FALSE,0,,10,1,3,10,1,3,,,2,,,,,
60,303,,aca grill,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
60,303,,aca grill,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
60,303,,aca grill,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
60,312,,Jeffrey bak,6,4,,1,1,,,,,,,,,,,10,1,3,20,1,3,FALSE,0,,,,,,,,,
60,313,,lena byun?,6,4,,1,1,,,,,,,,,,,10,1,3,20,1,3,FALSE,0,,,,,,,,,
60,314,,ilbo,2,2,,,,,,,,,,,,,,FALSE,1,4,FALSE,0,,FALSE,0,,,,,,,,,
60,314,,,2,2,,,,,,,,,,,,,,FALSE,1,4,FALSE,0,,FALSE,0,,,,,,,,,
60,315,,gyocha,1,1,,,,,,,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
60,314,,ilbo,2,2,,,,,,,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
60,315,,matjip,4,1,1,,2,,,,,,,,,,,20,1,2,20,1,2,FALSE,0,,,,,,,,,
60,316,,gupo ,1,1,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
60,317,,coin laundry,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,,FALSE,0,,,,,,,,,
60,316,,,1,1,,,,,,,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
60,316,,,2,2,,,,,,,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
60,318,,karoake,3,,,,2,1,1,karaoke,,,,,,,,20,1,4,10,1,2,FALSE,0,,,,,,,,,
60,319,,nayoung ,4,2,1,,1,,,,,,,,,,,10,1,2,20,1,3,FALSE,0,,,,,,,,,
60,319,,nayoung ,4,2,1,,1,,,,,,,,,,,10,1,2,20,1,3,FALSE,0,,,,,,,,,
60,319,,nayoung ,2,2,,,,,,,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
60,320,,topper,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
60,320,,,8,,,,8,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
60,320,,business appreciated,9,,,,9,,,,,,,,,,,FALSE,0,,FALSE,1,4,FALSE,0,,,,,,,,,
60,321,,open lunch,8,6,,,2,,,,,,,,,,,20,1,3,10,1,1,FALSE,0,,,,,,,,,
60,321,,,6,3,2,,1,,,,,,,,,,,10,1,1,20,1,3,FALSE,0,,,,,,,,,
61,322,,clinic,4,1,,1,,2,1,"care, clinic",,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
61,323,,vermont center,10,2,,1,6,1,1,center,,,,,,,,10,1,1,20,1,2,FALSE,0,,,,,,,,,
61,324,,newstar ,3,1,,,,2,1,"new, star",,,,,,,,FALSE,1,,FALSE,0,,FALSE,0,,,,,,,,,
61,325,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
61,326,,taco bell,4,,,,4,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
61,326,,taco bell,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
61,327,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
61,328,,marshall hair salon,2,1,,1,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
61,329,,digestion ,2,2,,,,,,,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
61,330,,chimac star,6,1,2,,2,1,1,star,,,,,,,,20,1,2,10,1,2,FALSE,0,,,,,,,,,
61,331,,parking,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
61,328,,,2,1,,1,,,,,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
61,332,,for lease,4,,,,4,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
61,333,,church,3,3,,,,,,,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
61,334,,kara school,5,2,,,2,1,1,computer,,,,,,,,20,1,3,10,1,2,FALSE,0,,,,,,,,,
